mmsi,imo,name,callsign,type,type_specific,country_iso,length,breadth,draught_max,gross_tonnage,deadweight,teu,year_built,speed_max
533170757,,TA KIONG 3,9WVO4,Cargo,Cargo,MY,50.0,15.0,,,,,,
533170759,9959967,DOLPHIN SATU,9WUY4,Other,Multi Purpose Offshore Vessel,MY,40.77,8.0,,,,,2023,
533170762,,SC SATANG,9WVM3,Reserved,Reserved,MY,21.0,4.0,,,,,,
533170763,9971977,TARGET 103,9WVN8,Tug,Multi Purpose Offshore Vessel,MY,61.8,16.0,,,,,2023,
533170766,,SC TUKONG ARA,9WVM6,Other,Other,MY,20.0,4.0,,,,,,
533170768,8357203,DANUM 178,9WKS5,Cargo,Heavy Load Carrier,MY,104.83,21.95,,3851.0,5283.0,356.0,2009,
533170805,1017440,TEGAS MADANI,9WVQ7,Passenger,Multi Purpose Offshore Vessel,MY,42.0,8.0,,,,,2024,
533170812,1029077,XIANG HAI 1 HAO,9WVT8,Cargo,General Cargo,MY,98.0,17.0,,2986.0,5283.0,,2006,
533170822,9365166,HARBOUR ZIRCON,9WVU9,Cargo,Container Ship,MY,142.71,22.6,5.5,9522.0,13002.0,962.0,2007,18.0
533180004,9505106,FLOURISH,9MQK3,Tanker,Oil Products Tanker,MY,110.0,18.6,8.2,5198.0,9027.0,,2008,11.0
533180021,9651929,MMA VALOUR,9WNE6,Other,Multi Purpose Offshore Vessel,MY,83.6,20.0,6.0,4258.0,5600.0,,2013,11.0
533180026,8609046,JAWA,9MQN5,Tug,Tug,MY,30.8,8.8,,260.0,,,1986,8.0
533180027,9118927,UNI CRYSTAL,9MQO2,Tanker,Oil Products Tanker,MY,69.29,10.0,,731.0,1020.0,,1995,11.0
533180036,9606182,AESEN 66,9MQP5,Passenger,Multi Purpose Offshore Vessel,MY,36.0,7.6,,236.0,114.0,,2011,11.0
533180040,9714850,NAUTICA TG.PUTERI XX,9MQQ6,Tanker,Tug,MY,29.0,10.5,,357.0,170.0,,2013,14.0
533180052,9031818,PHOENIX,9MQR2,Tanker,Oil Products Tanker,MY,64.95,10.02,4.2,498.0,1250.0,,1991,12.0
533180054,9509190,PERDANA FRONTIER,9WNG4,Cargo,Multi Purpose Offshore Vessel,MY,60.0,16.0,,1706.0,1753.0,,2008,8.0
533180090,9082324,GRAND VISION,9MVC6,Cargo,Vehicles Carrier,MY,179.95,32.2,8.1,47077.0,14226.0,,1995,21.0
533180100,9690638,SK POWER,9MVA7,Other,Multi Purpose Offshore Vessel,MY,60.0,16.0,,1828.0,1729.0,,2014,18.0
533180102,,PERDANA EMERALD,9MVB2,Other,Other,MY,99.0,25.0,,,,,,3.0
533180106,9459216,BINTANG TIMUR,9MQZ7,Other,Utility Vessel,MY,57.0,11.0,,751.0,410.0,,2008,14.0
533180108,9717876,NTT BIKAM,9MQZ8,Tug,Tug,MY,32.0,12.8,,497.0,304.0,,2015,11.0
533180111,9717838,NTT BATIK,9MVA6,Other,Tug,MY,32.0,12.8,,497.0,304.0,,2014,10.0
533180113,9717864,NTT BIDOR,9MVA3,Other,Tug,MY,32.0,12.8,,497.0,304.0,,2015,8.0
533180115,9722144,ROBUST ONE,9MQX6,Other,Utility Vessel,MY,35.4,8.0,,253.0,129.0,,2014,8.0
533180131,9707728,NAUTICA TG.PUTERI XXIV,9MVC3,Sailing Vessel,Tug,MY,30.5,9.6,,305.0,195.0,,2014,13.0
533180137,9568782,INAI KENANGA,9MQG7,Dredger,Hopper Dredger,MY,197.7,36.4,6.5,33896.0,41244.0,,2016,13.0
533180140,9213466,HAMAL,9MVD7,Tug,Tug,MY,30.0,10.0,,230.0,,,1999,8.0
533180156,9707883,NAUTICA TG.PUTERI XXV,9MVK5,Tug,Tug,MY,30.5,9.75,,305.0,195.0,,2015,13.0
533180169,9056466,PSP GRACE,9MVG2,Tanker,Oil Products Tanker,MY,54.32,9.3,3.3,571.0,755.0,,1992,8.0
533180177,9715957,ORKIM GAS BRILLIANCE,9MVO5,Tanker,LPG Tanker,MY,97.44,15.0,5.3,3122.0,3251.0,,2015,15.0
533180197,9102459,NADYIONEL,9MAM8,Tug,Tug,MY,27.7,9.63,,218.0,95.0,,1995,10.0
533180216,9801184,GRADE ONE MANJUNG 8,9MWF8,Tug,Multi Purpose Offshore Vessel,MY,57.9,17.2,,2999.0,2577.0,,2017,102.0
533180217,,AMANWCN,9MWG5,Tug,Tug,MY,15.0,9.0,,,,,,8.0
533189000,7428457,TENAGA SATU,9MUO,Tanker,Floating Storage or Production,MY,280.62,41.6,,80510.0,70948.0,,1982,0.0
533190246,,PKFA9155,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533190366,,SLFA 4843,,Fishing,Fishing,MY,15.0,5.0,,,,,,11.0
533190388,,PKFB680,,Fishing,Fishing,MY,15.0,6.0,,,,,,
533190649,,SLFA4496,,Fishing,Fishing,MY,14.0,4.0,,,,,,0.0
533190961,,PKFB447,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533191579,,SERUDONG 1,9WIT9,Tug,Tug,MY,20.0,6.0,,,,,,
533191723,,SLFA 4526,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533191728,,SLFA 4626,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533191737,,SLFA5083,,Fishing,Fishing,MY,,,,,,,,
533191743,,SLFA 5138 78,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533191764,,SLFA 4711,,Fishing,Fishing,MY,15.0,5.0,,,,,,0.0
533191809,,KF 2158,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533191838,,KF 5320,,Fishing,Fishing,MY,14.0,4.0,,,,,,9.0
533191881,,KHF 1329,,Fishing,Fishing,MY,14.0,4.0,,,,,,8.0
533191898,,KHF2268,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533191906,,KHF 268,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533191938,,KHF 505,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533191947,,PKFA 9158,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533191955,,PSF 2375,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533191987,,KHF 2577,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533191989,,KHF 2368,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533192000,7428433,TENAGA EMPAT,9MUG,Tanker,Floating Storage or Production,MY,280.62,41.6,9.0,80510.0,72703.0,,1981,0.0
533192008,,KF 4360,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533192019,,KF 2256,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533192065,,PKFB141,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192104,,PKFA 7082,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192105,,PKFA7140,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192113,,PKFA7641,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533192119,,PKFA7770,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192125,,PKFA797,,Fishing,Fishing,MY,15.0,4.0,,,,,,
533192147,,PKFA8725,,Fishing,Fishing,MY,15.0,5.0,,,,,,0.0
533192156,,PKFB1148,,Fishing,Fishing,MY,15.0,5.0,,,,,,27.0
533192264,,PAF 4623,,Fishing,Fishing,MY,15.0,5.0,,,,,,2.0
533192339,,JHFA 308 B,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192343,,JHFA 358 B,,Fishing,Fishing,MY,15.0,5.0,,,,,,5.0
533192386,,PKFA 8673,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192411,,PPF 412,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533192432,,PPF 258,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192435,,PPF306,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533192436,,PPF 315,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192438,,PPF 348,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192441,,PPF 360,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192457,,JHF546B,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533192459,,PKFA8887,,Fishing,Fishing,MY,14.0,4.0,,,,,,11.0
533192461,,PKFA 9002,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192466,,SLFA2839,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533192467,,SLFA2840,,Fishing,Fishing,MY,14.0,4.0,,,,,,10.0
533192469,,SLFA 2881,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192471,,SLFA2886,,Fishing,Fishing,MY,14.0,4.0,,,,,,0.0
533192473,,SLFA2977,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533192474,,SLFA 3280,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192477,,SLFA 3352,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192479,,SLFA3361,,Fishing,Fishing,MY,14.0,4.0,,,,,,19.0
533192483,,SLFA3568,,Fishing,Fishing,MY,14.0,4.0,,,,,,9.0
533192485,,SLFA3638,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533192489,,SLFA 3740,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533192491,,SLFA3742,,Fishing,Fishing,MY,14.0,4.0,,,,,,6.0
533192502,,SLFA 4185,,Fishing,Fishing,MY,16.0,4.0,,,,,,
533192507,,SLFA 4226,,Fishing,Fishing,MY,15.0,5.0,,,,,,0.0
533192513,,SLFA 4328,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192514,,SLFA4340,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533192519,,SLFA4404,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533192522,,SLFA4410,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533192524,,SLFA 4488,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533192526,,SLFA4719,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533192529,,SLFA 4769,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533192531,,SLFA 4792,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192536,,SLFA4896,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533192539,,SLFA4966,,Fishing,Fishing,MY,14.0,4.0,,,,,,
533192542,,SLFA 4999,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192545,,SLFA 5090,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192547,,SLFA 5122,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192553,,SLFA 5142,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192567,,PKFB 555,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192659,,SF2 2277,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192738,,SLFA 1756,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533192749,,SLFA 4128,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533192751,,SLFA 4156,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192756,,SLFA 4452,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192758,,SLFA 4687,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533192767,,SLFA 4826,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192768,,SLFA 4832,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192769,,SLFA 4916,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192772,,SLFA 4951,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192774,,SLFA 4962,,Fishing,Fishing,MY,15.0,5.0,,,,,,10.0
533192775,,SLFA 5001,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192821,,PKFA 9554,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192827,,PKFA9950,,Fishing,Fishing,MY,15.0,5.0,,,,,,7.0
533192871,,PKFB618,,Fishing,Fishing,MY,15.0,5.0,,,,,,10.0
533192888,,PKFA 9540,,Fishing,Fishing,MY,15.0,5.0,,,,,,0.0
533192894,,PKFB 1209,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192926,,PKFA3874,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192927,,PKFA4384,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192934,,PKFA7143,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192938,,PKFA7152,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192947,,PKFA7586,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192957,,PKFA7742,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192958,,PKFA7799,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533192971,,PKFA8144,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192972,,PKFA8174,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533192979,,PKFA8319,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533192985,,PKFA8775,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533192995,,PKFA9110,,Fishing,Fishing,MY,15.0,5.0,,,,,,6.0
533193012,,PKFB 329,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193037,,PKFA7418,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193061,,PKFA 8746,,Fishing,Fishing,MY,15.0,5.0,,,,,,7.0
533193063,,PKFA8756,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193075,,PKFA 9079,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193083,,PKFA 9505,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193102,,PKFB 138,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193105,,PKFB 251,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193197,,PKFA 7734,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193235,,PKFB 167,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533193273,,SLFA 4850,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193364,,TFA 2425,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533193366,,TRF 287,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533193367,,PKFA1107,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193514,,PKFA7087,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193521,,PKFB 1116,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193579,,PKFA7932,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193606,,PKFB796,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193651,,PKFA 9553,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193783,,PKFB 784,,Fishing,Fishing,MY,15.0,5.0,,,,,,16.0
533193787,,PKFB 827,,Fishing,Fishing,MY,,,,,,,,
533193821,,PK 1067 F,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193833,,PK7655F,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193871,,PK5412F,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533193877,,PKFA4289,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533193882,,PKFA7080,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533193909,,PKFA8610,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533193974,,JHFA 477 B,,Fishing,Fishing,MY,15.0,5.0,,,,,,6.0
533193991,,PKFA 9652,,Fishing,Fishing,MY,15.0,5.0,,,,,,5.0
533194009,,SLFA 4852,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533194012,,PKFB 234,,Fishing,Fishing,MY,15.0,5.0,,,,,,10.0
533194013,,TRF 368,,Fishing,Fishing,MY,15.0,5.0,,,,,,9.0
533194041,,PKFB 469,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533194089,,TFA 105,,Fishing,Fishing,MY,15.0,5.0,,,,,,8.0
533194097,,PKFA 8954,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533194116,,PKFB 1657,,Fishing,Fishing,MY,15.0,5.0,,,,,,
533201253,,KHF883,1234567,Fishing,Fishing,MY,30.0,6.0,,,,,,
533210056,,KHF291,1234567,Fishing,Fishing,MY,26.0,6.0,,,,,,
533210068,,HG,,Fishing,Fishing,MY,26.0,6.0,,,,,,
533257000,8938148,THAILINE,9WCA2,Cargo,General Cargo,MY,84.6,16.46,,2712.0,4000.0,,1997,
533283000,9188843,DANUM 3,9MCR2,Cargo,Heavy Load Carrier,MY,83.9,22.2,4.5,2562.0,4200.0,250.0,1998,13.0
533300000,,LADY MASTER,9WLG6,Tug,Tug,MY,23.0,8.0,,,,,,
533342515,,SH2515NGWRQM,SH2515,Fishing,Fishing,MY,14.0,10.0,,,,,,
533343242,,PKFB1846,1234567,Fishing,Fishing,MY,26.0,6.0,,,,,,10.0
533346620,,TRF1107,1234567,Fishing,Fishing,MY,19.0,6.0,,,,,,8.0
533347897,,KHF1321,0123456,Fishing,Fishing,MY,26.0,6.0,,,,,,8.0
533348240,,SH,KHF2089,Fishing,Fishing,MY,26.0,6.0,,,,,,
533352068,,2068,2068,Fishing,Fishing,MY,10.0,4.0,,,,,,
533377000,9448126,KIM HENG 3803,9MFH5,Tug,Work Vessel,MY,45.0,11.8,,641.0,576.0,,2007,7.0
533405743,,RMN WARSHIP 14,9MNV,Fishing,Fishing,MY,49.0,10.0,,,,,,11.0
533573000,9318802,BAHTERA LAUT,9WFU4,Tanker,Multi Purpose Offshore Vessel,MY,49.9,11.2,,495.0,1005.0,,2004,12.0
533628000,9449479,DANUM 76,9WHD2,Tug,Tug,MY,37.0,11.4,,475.0,378.0,,2007,6.0
533635000,,BADANG SEMBILAN,9MEG4,Tug,Tug,MY,27.0,9.0,,,,,,8.0
533653000,9547300,NEWTON 3,9WHV8,Tug,Tug,MY,31.0,9.15,,326.0,271.0,,2009,
533680102,,ALAF PTP DUA,,Pilot Vessel,Pilot Vessel,MY,14.0,4.0,,,,,,
533684160,,JHF 4160 T,SENGFU,Fishing,Fishing,MY,21.0,9.0,,,,,,
533684803,,PAF 4803,15H4L,Fishing,Fishing,MY,22.0,6.0,,,,,,
533699808,,ALAF DUA,,Pilot Vessel,Pilot Vessel,MY,14.0,5.0,,,,,,
533718000,9258260,PEDOMAN,9MES9,Other,Buoy-Laying Vessel,MY,54.5,10.8,,903.0,495.0,,2002,12.0
533735000,9211872,PUTERI DELIMA SATU,9MEU4,Tanker,LNG Tanker,MY,275.98,43.43,11.1,94430.0,75929.0,,2002,21.0
533779777,,PKF 2075 U,1234567,Fishing,Fishing,MY,18.0,6.0,,,,,,
533791000,9100542,THAILINE 9,9WGP9,Cargo,General Cargo,MY,113.22,19.6,5.3,7636.0,9083.0,40.0,1995,14.0
533800000,9414864,DANUM 53,9WGN7,Tug,Tug,MY,30.2,8.6,2.8,269.0,297.0,,2006,8.0
533814008,9283447,TANJUNG TRANG,9WEO8,Tug,Buoy-Laying Vessel,MY,52.0,14.0,,1060.0,300.0,,2004,6.0
533821000,9552757,EVER ALPHA,9WIN3,Tug,Tug,MY,29.15,9.0,,272.0,315.0,,2009,7.0
533826850,,OPL 2,1234567,Passenger,Passenger,MY,24.0,6.0,,,,,,
533826851,,OPL 32,1234567,Passenger,Passenger,MY,30.0,6.0,,,,,,
533826852,,OPL 35,1234567,Passenger,Passenger,MY,26.0,6.0,,,,,,
533831000,None,EASTERN BLISS 3,,Special Mark - Sea Farm,Special Mark - Sea Farm,MY,,,,,,,,
533834000,9655729,CARIMIN AIRIS,9WOO5,Cargo,Multi Purpose Offshore Vessel,MY,59.85,14.95,4.8,1727.0,1331.0,,2013,7.0
533868000,9331660,SERI BALHAF,9MIB9,Tanker,LNG Tanker,MY,294.6,46.5,11.7,107633.0,91201.0,,2009,20.0
533881499,,PKFB1832,1234567,,Unspecified,MY,,,,,,,,
533894000,9331672,SERI BALQIS,9MII5,Tanker,LNG Tanker,MY,294.6,46.5,9.5,107633.0,91198.0,,2009,52.0
533905000,,PAF5000,1234567,Fishing,Fishing,MY,18.0,6.0,,,,,,
533905300,,KHF 2316,1234567,Fishing,Fishing,MY,18.0,6.0,,,,,,9.0
533908387,,AUNG KO KO 7803,A32,Fishing,Fishing,MY,28.0,8.0,,,,,,
533908447,,SH,,Fishing,Fishing,MY,26.0,6.0,,,,,,
533908786,,PSF1164,1164,Fishing,Fishing,MY,26.0,6.0,,,,,,11.0
533908923,,KHF2618,KHF2618,Fishing,Fishing,MY,26.0,6.0,,,,,,
533909545,,KHF2918,123456,Fishing,Fishing,MY,26.0,6.0,,,,,,
533910038,,TONG 999,1234567,Sailing Vessel,Sailing Vessel,MY,26.0,6.0,,,,,,
533911677,,PSF 2456,1234567,Fishing,Fishing,MY,26.0,6.0,,,,,,
533912539,,KHF U 2539,1234567,Fishing,Fishing,MY,26.0,6.0,,,,,,
533912718,,PKF1776 U,1234567,Fishing,Fishing,MY,26.0,6.0,,,,,,
533912751,,LIPO,QKAQKA,Fishing,Fishing,MY,26.0,6.0,,,,,,
533920000,9261205,PUTERI MUTIARA SATU,9MGJ9,Tanker,LNG Tanker,MY,275.98,43.43,11.3,94446.0,76229.0,,2005,20.0
533952000,,COOL DUGONG 98,9MBY8,Tug,Tug,MY,20.0,6.0,,,,,,6.0
533956000,9381304,BRIDGEWATER 61,9MGV8,Other,Fire Fighting Vessel,MY,58.7,14.6,,1536.0,1475.0,,2006,9.0
533957000,9321665,SERI ANGKASA,9MGW4,Tanker,LNG Tanker,MY,283.06,43.4,8.4,95729.0,71500.0,,2006,19.0
533966476,,KM MARLIN,9MHE5,Other,Other,MY,40.0,9.0,,,,,,0.0
533970000,9553608,DANUM 112,9WKD2,Cargo,Deck Cargo Ship,MY,78.1,16.0,2.7,1670.0,2191.0,144.0,2009,12.0
533980000,9529164,VANESSA 18,9WKD9,Other,Anchor Handling Vessel,MY,48.0,11.05,,494.0,522.0,,2010,
533999012,,SABAH TUG NO10,,Tug,Tug,MY,25.0,8.0,,,,,,
533999876,,BPK1260P,,Passenger,Passenger,MY,14.0,4.0,,,,,,
535501062,,MARINA EXP 12,YBA3031,Passenger,Passenger,,34.0,6.0,,,,,,
538002073,9253258,BALTIC,V7GC9,Tanker,Oil or Chemical Tanker,MH,182.55,27.37,10.6,23217.0,39550.0,,2003,16.0
538002511,9296808,ALFA,V7JF9,Cargo,Bulk Carrier,MH,225.0,32.3,6.6,40219.0,77328.0,,2006,15.0
538002662,9334038,BEST SHANGHAI,V7KQ8,Tanker,Crude Oil Tanker,MH,248.96,43.8,7.8,61342.0,115867.0,8063.0,2007,14.0
538002772,9384796,ASTERIS,V7LN3,Cargo,Bulk Carrier,MH,189.99,32.26,12.5,31261.0,53629.0,,2007,14.0
538002922,9337743,AL HAMLA,V7MX9,Tanker,LNG Tanker,MH,315.17,50.05,9.7,136410.0,106983.0,,2008,21.0
538003042,9085936,YUE DIAN 82,V7NZ4,Cargo,Bulk Carrier,MH,225.0,32.5,7.3,39385.0,75473.0,,1995,14.0
538003099,9338266,AL AAMRIYA,V7OJ3,Tanker,LNG Tanker,MH,315.0,50.04,9.4,136685.0,121935.0,,2007,22.0
538003120,9379363,CAPE FAWLEY,V7ON6,Cargo - Hazard A (Major),Container Ship,MH,170.02,25.18,8.7,15995.0,20358.0,1440.0,2008,18.0
538003181,9379375,CAPE FELTON,V7OX5,Cargo,Container Ship,MH,170.07,25.19,7.7,15995.0,20351.0,1440.0,2008,102.0
538003275,9228382,AEOLOS,V7PS2,Cargo,Bulk Carrier,MH,171.8,27.0,7.1,19882.0,31640.0,,2001,72.0
538003346,9431214,ZARGA,V7QF2,Tanker - Hazard D (Recognizable),"Inland, Unknown",MH,345.0,54.0,12.5,163922.0,130211.0,,2010,21.0
538003348,9418365,SHAGRA,V7QF4,Tanker - Hazard D (Recognizable),LNG Tanker,MH,345.0,53.83,11.9,163922.0,143268.0,,2009,21.0
538003350,9431111,AL KHATTIYA,V7QF6,Tanker - Hazard D (Recognizable),LNG Tanker,MH,315.0,50.03,9.2,136980.0,121946.0,,2009,21.0
538003356,9397298,AL MAYEDA,V7QG4,Tanker - Hazard A (Major),LNG Tanker,MH,345.28,53.83,9.2,163922.0,130298.0,,2009,32.0
538003358,9431123,AL KARAANA,V7QG6,Tanker,LNG Tanker,MH,315.0,50.03,12.1,136980.0,122052.0,,2009,21.0
538003499,9435648,CAPE ASTRA,V7RG4,Cargo,Bulk Carrier,MH,290.49,45.06,16.1,89840.0,169232.0,,2009,15.0
538003566,9482665,SONGA HAWK,V7RQ8,Tanker,Oil or Chemical Tanker,MH,127.9,20.43,6.0,8505.0,13265.0,,2009,13.0
538003897,9474670,MAIRINI,V7TW4,Cargo,Bulk Carrier,MH,229.0,32.31,8.3,43692.0,79023.0,,2010,17.0
538003990,9505352,ANDROS,V7UO8,Cargo,Bulk Carrier,MH,228.99,32.26,7.1,43073.0,82158.0,,2010,38.0
538004065,9469883,HYUNDAI MASAN,V7UY6,Cargo,General Cargo,MH,192.93,27.88,10.8,23265.0,30135.0,1880.0,2010,19.0
538004129,9052393,LAKAM HA,V7VI6,Tanker,Floating Storage or Production,MH,240.8,41.83,,62956.0,102123.0,,1993,0.0
538004488,9543706,DESERT VICTORY,V7XI6,Cargo,Bulk Carrier,MH,193.07,32.26,12.7,33631.0,57434.0,,2011,16.0
538004550,9632806,AUSONE,V7XR2,Cargo,Bulk Carrier,MH,189.99,32.26,10.5,33032.0,56812.0,,2012,14.0
538004634,9441245,GULF LOYALTY,V7YD6,Tanker,Crude Oil Tanker,MH,333.0,60.05,11.0,163066.0,316373.0,,2011,15.0
538004701,9434553,MARILOULA,V7YO9,Cargo,Bulk Carrier,MH,292.0,45.05,18.1,94232.0,179759.0,,2008,15.0
538004765,9575462,SEA ESPIRITO SANTO,V7YY5,Cargo,Ore Carrier,MH,361.0,65.64,13.0,200679.0,403627.0,,2012,17.0
538004784,9599157,AMPHITRITE,V7ZB5,Cargo,Bulk Carrier,MH,239.99,38.0,7.3,51905.0,98697.0,,2012,18.0
538004829,9659323,MAINPORT CEDAR,V7ZH7,Other,Research or Survey Vessel,MH,54.6,13.8,4.8,1659.0,1250.0,,2013,102.0
538005060,9638563,NAVE ATROPOS,V7AS4,Tanker,Oil Products Tanker,MH,228.0,32.0,8.2,42341.0,74694.0,,2013,15.0
538005092,9654555,ARDMORE ENTERPRISE,V7AY2,Tanker,Oil or Chemical Tanker,MH,183.0,32.46,10.9,29993.0,49452.0,,2013,13.0
538005093,9654579,ARDMORE ENCOUNTER,V7AY3,Tanker - Hazard A (Major),Oil or Chemical Tanker,MH,183.0,32.46,8.6,29993.0,49477.0,,2014,15.0
538005175,9686730,STI MAYFAIR,V7BN6,Tanker,Oil or Chemical Tanker,MH,183.05,32.22,8.7,29806.0,49990.0,,2014,15.0
538005225,9669938,STI DUCHESSA,V7CA3,Tanker,Oil or Chemical Tanker,MH,183.12,32.24,8.1,29785.0,49990.0,,2014,15.0
538005269,9669940,STI OPERA,V7CJ3,Tanker,Oil or Chemical Tanker,MH,183.12,32.24,,29886.0,49990.0,,2014,13.0
538005271,9687942,LARGO EVOLUTION,V7CJ6,Tanker,Oil or Chemical Tanker,MH,183.0,32.2,12.3,29429.0,49750.0,,2015,16.0
538005374,9654701,KOOL KELVIN,V7DE2,Tanker - Hazard D (Recognizable),LNG Tanker,MH,288.94,45.63,10.5,105832.0,90580.0,,2015,23.0
538005523,9423645,LUOJIASHAN,V7ER9,Tanker,Oil or Chemical Tanker,MH,146.57,24.2,9.4,12098.0,19999.0,,2009,15.0
538005621,9176981,EM SPLENDOUR,V7FN2,Tanker,Floating Storage or Production,MH,332.94,60.0,,154159.0,281705.0,,1999,1.0
