timestamp_utc,mmsi,ship_name,message_type,latitude,longitude,sog_knots,cog_degrees,true_heading,rate_of_turn,nav_status_code,nav_status_text,position_accuracy
2026-04-07 07:17:48.831961722 +0000 UTC,563036640,PILOT GP03,PositionReport,1.2570616666666665,103.84112499999999,1.7,252.4,281,0,0,Under way using engine,True
2026-04-07 07:17:48.979884577 +0000 UTC,563250600,MAJESTIC HARMONY,PositionReport,1.2621233333333335,103.82040333333333,4.3,202.8,199,127,8,Under way sailing,False
2026-04-07 07:17:49.437402751 +0000 UTC,538008858,VELOS SAPPHIRE,PositionReport,1.3008666666666668,103.69863333333333,0,255,271,0,0,Under way using engine,False
2026-04-07 07:17:49.535146005 +0000 UTC,477854400,SILVER HESSA,PositionReport,1.2056933333333333,103.79924666666668,0,290.8,136,0,5,Moored,True
2026-04-07 07:17:50.101351266 +0000 UTC,314001139,ORYX,PositionReport,1.154965,103.76604833333334,11.5,237.2,,-128,0,Under way using engine,True
2026-04-07 07:17:50.20988759 +0000 UTC,249067000,BOKA GUARD,PositionReport,1.2724766666666667,103.87706333333334,0,346.8,41,0,1,At anchor,False
2026-04-07 07:17:50.234425068 +0000 UTC,431115000,GRACE BARLERIA,PositionReport,1.1800733333333333,103.76735166666667,0,350.1,96,0,1,At anchor,False
2026-04-07 07:17:50.303591616 +0000 UTC,636019337,FSL KELANG,PositionReport,1.2583033333333333,103.77954166666667,0.1,302.2,118,0,0,Under way using engine,True
2026-04-07 07:17:50.878107736 +0000 UTC,431013000,CASSIOPEIA LEADER,PositionReport,-6.09886,106.916995,0,158.1,92,0,5,Moored,False
2026-04-07 07:17:51.294358057 +0000 UTC,563069630,,StandardClassBPositionReport,1.2386316666666666,103.81657833333334,0.5,0,,,,,True
2026-04-07 07:17:52.483449163 +0000 UTC,563111300,MAERSK XIAMEN,PositionReport,1.1322450000000002,103.76398166666667,12.5,42.1,45,0,0,Under way using engine,False
2026-04-07 07:17:52.605602969 +0000 UTC,525006134,,PositionReport,-6.10537,106.905765,0.2,133.7,,-128,0,Under way using engine,True
2026-04-07 07:17:52.607303161 +0000 UTC,563208100,MAPLE,PositionReport,1.2534383333333332,103.71805666666667,0.8,257.2,240,0,0,Under way using engine,False
2026-04-07 07:17:52.958214592 +0000 UTC,565173000,,PositionReport,1.2904733333333334,103.76075666666667,0,299.3,,-128,0,Under way using engine,False
2026-04-07 07:17:53.540671873 +0000 UTC,563029960,,PositionReport,1.2571133333333333,103.84105333333333,0,168,,-128,15,Undefined (default),False
2026-04-07 07:17:53.674292672 +0000 UTC,564346000,HORIZON 6,PositionReport,1.26192,103.81840166666666,0,356,,-128,8,Under way sailing,False
2026-04-07 07:17:53.7026683 +0000 UTC,525100350,KARAPAN ARMADA S III,PositionReport,-7.3707666666666665,113.27803333333333,0,243.8,243,1,11,Power-driven vessel towing astern,True
2026-04-07 07:17:53.705785509 +0000 UTC,566608000,,PositionReport,1.2490966666666667,103.72419333333333,7.5,231.5,235,0,0,Under way using engine,True
2026-04-07 07:17:53.780513157 +0000 UTC,255916565,,PositionReport,1.2859466666666668,103.98973166666666,0,302.7,115,0,0,Under way using engine,False
2026-04-07 07:17:54.341706142 +0000 UTC,565102000,AYER CHERDAS,PositionReport,1.2575116666666666,103.84185833333332,0,248.8,,-128,8,Under way sailing,False
2026-04-07 07:17:54.347599177 +0000 UTC,525018215,MT.PETRO OCEAN XXVII,PositionReport,-6.855146666666667,112.38113,0.1,202.2,,-128,1,At anchor,True
2026-04-07 07:17:54.421425694 +0000 UTC,566357000,MV BATAMFAST 18,PositionReport,1.2629,103.82015666666666,0.1,318.2,,-128,0,Under way using engine,True
2026-04-07 07:17:54.960913833 +0000 UTC,563021440,,PositionReport,1.226175,103.68134,18.1,230.9,,-128,0,Under way using engine,False
2026-04-07 07:17:55.087350344 +0000 UTC,563019670,CLEANSEAS FERRY 2,PositionReport,1.2253133333333333,103.79163666666666,14,6.3,8,-127,15,Undefined (default),True
2026-04-07 07:17:55.159115767 +0000 UTC,525119061,KMSBUKNUSANTARA87,PositionReport,-10.195511666666667,123.52681666666668,0,175.9,,-128,8,Under way sailing,True
2026-04-07 07:17:55.834701976 +0000 UTC,563021070,,PositionReport,1.2783333333333333,103.748,20.6,227.8,225,127,0,Under way using engine,False
2026-04-07 07:17:55.986040144 +0000 UTC,370682000,DM CONDOR,PositionReport,1.2686,103.73555,0,295,246,0,0,Under way using engine,True
2026-04-07 07:17:56.260336816 +0000 UTC,566392000,DEBONAIR,PositionReport,1.2823733333333334,103.930735,3.2,271.6,275,0,0,Under way using engine,False
2026-04-07 07:17:56.691304971 +0000 UTC,567389000,,PositionReport,1.1955983333333333,103.57383,9.5,279,283,0,0,Under way using engine,False
2026-04-07 07:17:57.195739308 +0000 UTC,636025995,DOKOS,PositionReport,1.2496716666666667,103.91706500000001,0,176.1,233,0,1,At anchor,False
2026-04-07 07:17:57.253499093 +0000 UTC,563034080,,PositionReport,1.2151,103.73396666666666,0.1,360,,-128,15,Undefined (default),True
2026-04-07 07:17:57.326948207 +0000 UTC,565918000,,PositionReport,1.1754883333333335,103.79026833333334,17.3,57.8,,-128,0,Under way using engine,False
2026-04-07 07:17:57.900651751 +0000 UTC,525901488,VINTARI,PositionReport,-10.204446666666666,123.52756833333333,0,169.7,7,0,0,Under way using engine,False
2026-04-07 07:17:58.102580255 +0000 UTC,566630000,FERESA,PositionReport,1.1678333333333333,103.71333333333334,6.1,99.6,,-128,0,Under way using engine,False
2026-04-07 07:17:58.340374956 +0000 UTC,538005806,SUNNY APATITE,PositionReport,1.23472,103.90681,9.8,287,302,22,0,Under way using engine,False
2026-04-07 07:17:58.368350986 +0000 UTC,525008101,TB BALONGAN 1,PositionReport,-7.234256666666667,113.31267666666666,0,360,,-128,8,Under way sailing,False
2026-04-07 07:17:58.52930936 +0000 UTC,563063980,SKIP JACK,StandardClassBPositionReport,1.2644483333333334,103.814155,0,21.9,,,,,True
2026-04-07 07:17:58.584975273 +0000 UTC,440122000,JBU SAPPHIRE,PositionReport,1.2353166666666666,103.80341666666666,0.1,13,280,0,1,At anchor,False
2026-04-07 07:17:58.674294094 +0000 UTC,312092000,PENGUIN AMAN,PositionReport,1.1916966666666666,103.78544000000001,0.8,220.1,,-128,15,Undefined (default),True
2026-04-07 07:17:58.813339405 +0000 UTC,636019927,NORD VALKYRIE,PositionReport,1.2897,103.73251166666667,2.6,296.7,293,0,0,Under way using engine,False
2026-04-07 07:17:58.820675499 +0000 UTC,563217300,HAFNIA PRECISION,PositionReport,1.2000383333333333,103.82137666666667,9.6,97.7,92,0,0,Under way using engine,False
2026-04-07 07:17:59.169815939 +0000 UTC,636016811,SPM ARJUN,PositionReport,1.2295416666666665,103.82104833333332,0,200.4,48,0,1,At anchor,False
2026-04-07 07:17:59.302375441 +0000 UTC,563070780,,StandardClassBPositionReport,1.19351,103.78944166666666,1.7,294.8,316,,,,True
2026-04-07 07:17:59.637808679 +0000 UTC,525100417,KMP LAKAAN,PositionReport,-9.850716666666667,123.56698833333333,9.7,13.7,,-128,0,Under way using engine,True
2026-04-07 07:17:59.702322489 +0000 UTC,564221000,MARINA AMBER,PositionReport,1.261765,103.84565166666667,0,250,,-128,0,Under way using engine,True
2026-04-07 07:17:59.780392152 +0000 UTC,566724000,MERLION 25,PositionReport,1.2520766666666667,103.92136333333333,5.4,223.3,222,0,1,At anchor,True
2026-04-07 07:17:59.838242677 +0000 UTC,563336000,HY JADE,PositionReport,1.2461016666666667,103.918385,0.2,217.9,139,0,1,At anchor,False
2026-04-07 07:17:59.847005926 +0000 UTC,311009200,GULF BAYNUNAH,PositionReport,1.2220166666666665,103.80721666666666,0.2,117,61,0,5,Moored,False
2026-04-07 07:18:00.647577505 +0000 UTC,565512000,SEA DILIGENCE,PositionReport,1.2123733333333333,103.85984166666667,5.6,64.3,,-128,0,Under way using engine,False
2026-04-07 07:18:00.669049284 +0000 UTC,563087340,SZ18473G,StandardClassBPositionReport,1.2496633333333333,103.84575333333333,0.9,0,0,,,,False
2026-04-07 07:18:01.103210652 +0000 UTC,373843000,EVER GALLANT,PositionReport,1.24633,103.87994333333333,0,79.1,36,0,1,At anchor,True
2026-04-07 07:18:01.849533458 +0000 UTC,525501254,,StandardClassBPositionReport,-6.880391666666667,109.74917833333333,0,0,,,,,True
2026-04-07 07:18:01.955486595 +0000 UTC,374986000,CLIO FORWARD,PositionReport,1.27037,103.87944833333333,0.1,261.9,71,0,0,Under way using engine,True
2026-04-07 07:18:02.059446636 +0000 UTC,636013353,,PositionReport,1.2913083333333333,104.00701166666666,0.2,178.1,88,-7,1,At anchor,False
2026-04-07 07:18:02.622792641 +0000 UTC,563001270,,PositionReport,1.1888766666666666,103.76031833333333,0.1,5.9,,-128,8,Under way sailing,True
2026-04-07 07:18:02.69568748 +0000 UTC,538003566,SONGA HAWK,PositionReport,1.2836583333333331,103.74280999999999,2.7,357,3,0,0,Under way using engine,False
2026-04-07 07:18:02.926321538 +0000 UTC,563030680,PEONY,StandardClassBPositionReport,1.2660366666666667,103.75500000000001,6.6,277.2,,,,,False
2026-04-07 07:18:02.977930807 +0000 UTC,636018934,DELTA APOLLONIA,PositionReport,1.2410400000000001,103.91475,0.3,325.5,224,-5,1,At anchor,True
2026-04-07 07:18:03.125057317 +0000 UTC,563036640,PILOT GP03,PositionReport,1.2570316666666665,103.84109166666667,0.8,213.5,303,127,0,Under way using engine,True
2026-04-07 07:18:03.164263132 +0000 UTC,566753000,HAI SOON 33,PositionReport,1.2470933333333332,103.72077333333333,5.9,226.7,226,-127,0,Under way using engine,False
2026-04-07 07:20:17.454305755 +0000 UTC,525008054,MT PANDAN,PositionReport,-10.184825,123.50993333333332,0,360,,-128,1,At anchor,False
2026-04-07 07:20:17.655551748 +0000 UTC,563766000,MERLION 20,PositionReport,1.2987050000000002,103.95286333333334,0,257.9,58,-127,0,Under way using engine,False
2026-04-07 07:20:17.673278029 +0000 UTC,525013027,TANTO ALAM,PositionReport,-10.168515000000001,123.51383333333334,0,279,,-128,1,At anchor,False
2026-04-07 07:20:17.996294937 +0000 UTC,566724000,MERLION 25,PositionReport,1.25,103.91951166666666,3.7,222,223,0,1,At anchor,True
2026-04-07 07:20:18.076413083 +0000 UTC,563314600,MAREX MIA,PositionReport,1.249695,103.795255,0,26.5,110,0,1,At anchor,True
2026-04-07 07:20:18.29032978 +0000 UTC,352003034,,PositionReport,1.2018366666666667,103.67803333333333,0,360,252,-128,1,At anchor,False
2026-04-07 07:20:18.322535038 +0000 UTC,564060000,,PositionReport,1.2525766666666667,103.88610333333332,7.3,31.3,35,0,1,At anchor,False
2026-04-07 07:20:18.952147335 +0000 UTC,563036640,PILOT GP03,PositionReport,1.25708,103.84109166666667,0.1,161.5,250,-127,0,Under way using engine,True
2026-04-07 07:20:19.281007196 +0000 UTC,414836000,LIAN SHAN HU,PositionReport,1.2405483333333334,103.69156333333333,0,113.9,346,0,5,Moored,False
2026-04-07 07:20:19.300605999 +0000 UTC,563009180,NOBLE ACE TG41,PositionReport,1.2608400000000002,103.85086166666666,0.1,244.5,,-128,0,Under way using engine,True
2026-04-07 07:20:19.330153436 +0000 UTC,314001139,ORYX,PositionReport,1.15063,103.75942666666667,11.4,236.9,,-128,0,Under way using engine,True
2026-04-07 07:20:19.367491102 +0000 UTC,312092000,PENGUIN AMAN,PositionReport,1.1916183333333334,103.78522666666666,1,222.7,,-128,15,Undefined (default),True
2026-04-07 07:20:19.487555467 +0000 UTC,565512000,SEA DILIGENCE,PositionReport,1.2141483333333334,103.86312666666666,5.7,58.8,,-128,0,Under way using engine,False
2026-04-07 07:20:19.595228069 +0000 UTC,563246900,ZOEY,PositionReport,1.2645966666666666,103.83780333333334,5.9,116.8,,-128,0,Under way using engine,False
2026-04-07 07:20:20.164333439 +0000 UTC,636026066,,PositionReport,1.2421166666666668,103.71039999999999,7.1,235,232,0,5,Moored,True
2026-04-07 07:20:20.429919773 +0000 UTC,542444110,,PositionReport,1.29623,103.75650166666667,0,161.9,,-128,0,Under way using engine,True
2026-04-07 07:20:20.749275727 +0000 UTC,525100705,ICON EFESUS I 17,PositionReport,-6.8397,112.43490833333334,0.1,122.8,,-128,1,At anchor,True
2026-04-07 07:20:20.98069774 +0000 UTC,241640000,DESERT DIGNITY,PositionReport,1.2538616666666667,103.951645,2.3,35.9,49,11,0,Under way using engine,True
2026-04-07 07:20:21.115791199 +0000 UTC,268268900,KIARA M,PositionReport,1.2770483333333333,103.91550166666666,0.1,186.7,95,0,1,At anchor,True
2026-04-07 07:20:21.567521491 +0000 UTC,405000444,AKIJ HARMONY,PositionReport,1.26976,103.89595666666668,0.1,143,82,0,0,Under way using engine,True
2026-04-07 07:20:21.859734101 +0000 UTC,563030850,MERLION 30,PositionReport,1.19767,103.750915,0.1,350.6,201,0,8,Under way sailing,False
2026-04-07 07:20:22.102470553 +0000 UTC,563180600,MARINE DYNAMO,PositionReport,1.2358383333333334,103.888435,3.7,339.8,345,9,0,Under way using engine,False
2026-04-07 07:20:22.352148006 +0000 UTC,563066530,,PositionReport,1.2822716666666667,103.745195,4.7,35.6,,-128,0,Under way using engine,True
2026-04-07 07:20:22.406042298 +0000 UTC,566753000,HAI SOON 33,PositionReport,1.2445166666666667,103.71786666666667,6,228.4,227,0,0,Under way using engine,False
2026-04-07 07:20:22.662644913 +0000 UTC,525119201,KYLIE S,PositionReport,-7.379686666666667,113.28041,0,293.4,258,0,3,Restricted manoeuvrability,False
2026-04-07 07:20:22.664540416 +0000 UTC,564654000,PIL0T GP43,PositionReport,1.22791,103.79935333333333,14,103.6,,-128,0,Under way using engine,True
2026-04-07 07:20:22.943645478 +0000 UTC,564412000,SUPREME,PositionReport,1.1999199999999999,103.73858,0,312.7,225,0,1,At anchor,True
2026-04-07 07:20:23.073841376 +0000 UTC,563084060,,PositionReport,1.29928,103.95472333333333,0,184.3,60,0,8,Under way sailing,True
2026-04-07 07:20:23.101874887 +0000 UTC,525101263,GARDA MARITIM 3,PositionReport,-10.217566666666666,123.51794,0,97.3,,-128,8,Under way sailing,False
2026-04-07 07:20:23.262646995 +0000 UTC,566000010,,PositionReport,1.2562116666666665,103.83945333333332,0,360,62,0,0,Under way using engine,True
2026-04-07 07:20:23.708177351 +0000 UTC,565263000,HORIZON 9,PositionReport,1.2614566666666667,103.81564166666666,5.4,278.2,278,0,8,Under way sailing,False
2026-04-07 07:20:23.914374223 +0000 UTC,563070940,,PositionReport,1.2193416666666665,103.74525333333332,0.2,166.9,139,-127,0,Under way using engine,True
2026-04-07 07:20:23.968001163 +0000 UTC,311001237,ERREA WITTU,PositionReport,1.295145,103.67896166666667,0,110.8,317,0,15,Undefined (default),True
2026-04-07 07:20:24.236234222 +0000 UTC,357225000,MERCURY 5,PositionReport,1.2343316666666666,103.82075,0,257.6,98,0,1,At anchor,False
2026-04-07 07:20:24.384439173 +0000 UTC,525100095,MEGAMAS SWEET,StandardClassBPositionReport,1.2650483333333333,103.84191666666668,0,0,,,,,True
2026-04-07 07:20:24.500138432 +0000 UTC,215137000,CMA CGM J.MADISON,PositionReport,1.1727416666666668,103.82776,10.3,64,63,0,0,Under way using engine,True
2026-04-07 07:20:24.69819742 +0000 UTC,533131134,MOANA O AROHA,StandardClassBPositionReport,1.2650966666666668,103.81336666666667,0,238.3,,,,,True
2026-04-07 07:20:24.782148417 +0000 UTC,563190900,,PositionReport,1.2982233333333333,103.97455166666667,0.2,173.6,78,127,0,Under way using engine,False
2026-04-07 07:20:24.947155595 +0000 UTC,563927000,STRAITS MUNIFICENT,PositionReport,1.2782516666666666,103.74692666666667,4.8,176.9,163,-127,0,Under way using engine,True
2026-04-07 07:20:25.114495414 +0000 UTC,563315800,PINNACLE OF MAJESTIC,PositionReport,1.2621416666666667,103.81634666666667,1,285.9,100,127,9,Reserved (HSC),False
2026-04-07 07:20:25.383302632 +0000 UTC,563258400,MAJESTIC BOLD,PositionReport,1.2618250000000002,103.81882,0,39.3,266,0,9,Reserved (HSC),False
2026-04-07 07:20:25.393600142 +0000 UTC,563055600,,PositionReport,1.23112,103.67284666666666,0.4,109.3,,-128,8,Under way sailing,False
2026-04-07 07:20:25.461739438 +0000 UTC,538005658,UACC SHAMIYA,PositionReport,1.2848733333333333,103.92387666666667,0.1,252.1,93,0,1,At anchor,False
2026-04-07 07:20:25.727304521 +0000 UTC,352001488,SENTOSA 66,PositionReport,1.2157666666666667,103.92176666666666,5.1,47,44,0,0,Under way using engine,True
2026-04-07 07:20:25.768463373 +0000 UTC,566623000,RESOLUTE NN24,PositionReport,1.1698316666666666,103.76908833333333,0.5,270.4,,-128,8,Under way sailing,True
2026-04-07 07:20:26.024409669 +0000 UTC,563312500,,PositionReport,1.3051383333333333,103.98143666666667,5.9,182.1,176,-127,0,Under way using engine,False
2026-04-07 07:20:26.035769441 +0000 UTC,566925000,,StandardClassBPositionReport,1.26983,103.85702500000001,0.2,0,,,,,True
2026-04-07 07:20:26.157113638 +0000 UTC,209527000,BEACHWAY,PositionReport,1.2309433333333333,103.81847666666665,0.4,256.8,92,0,0,Under way using engine,False
2026-04-07 07:20:26.607556018 +0000 UTC,566717000,MARINA ARIEL,PositionReport,1.2609766666666669,103.80410666666667,6.4,78.8,,-128,12,Power-driven vessel pushing ahead/towing alongside,False
2026-04-07 07:20:26.716267518 +0000 UTC,525004108,KMP.SIGINJAI,PositionReport,-6.59206,110.64723000000001,0,7.5,,-128,0,Under way using engine,True
2026-04-07 07:20:26.847387745 +0000 UTC,563083810,,PositionReport,1.289775,103.96756333333333,4.5,259.2,257,0,0,Under way using engine,False
2026-04-07 07:20:26.93423937 +0000 UTC,564167000,HY AMBER,PositionReport,1.2261950000000001,103.87049,6.4,208.1,219,0,0,Under way using engine,False
2026-04-07 07:20:27.247290232 +0000 UTC,563132700,CSM TAURUS,PositionReport,1.2554633333333334,103.78377666666667,0,288.1,304,0,0,Under way using engine,False
2026-04-07 07:20:27.277566036 +0000 UTC,525500841,ATAKA II,StandardClassBPositionReport,1.2443733333333333,103.79708833333333,5.1,306.2,,,,,True
2026-04-07 07:20:27.394654121 +0000 UTC,352006233,HMM SAGE,PositionReport,1.2742433333333334,103.75635000000001,1.9,311.2,304,-6,0,Under way using engine,False
2026-04-07 07:20:27.807129306 +0000 UTC,564743000,KST KIJANG,PositionReport,1.2387583333333334,103.75958333333332,0,1.1,,-128,0,Under way using engine,False
2026-04-07 07:20:28.103450725 +0000 UTC,563029230,SYNERGY,PositionReport,1.2527466666666667,103.77637333333334,4.6,311.5,326,127,0,Under way using engine,False
2026-04-07 07:20:28.154570671 +0000 UTC,563141500,PSA FALCON CS07,PositionReport,1.283665,103.76138666666667,0.2,183,193,127,0,Under way using engine,False
2026-04-07 07:20:28.94596323 +0000 UTC,440378000,HMM HERITAGE,PositionReport,1.2460316666666666,103.782985,7.8,336.3,332,0,0,Under way using engine,False
2026-04-07 07:20:28.966622176 +0000 UTC,563227800,SYUKUR,PositionReport,1.2584666666666666,103.82296666666666,0,360,,-128,2,Not under command,True
2026-04-07 07:20:29.273371256 +0000 UTC,563246900,ZOEY,PositionReport,1.2644733333333333,103.83802333333333,5.9,117.8,,-128,0,Under way using engine,False
2026-04-07 07:20:29.808060939 +0000 UTC,564221000,MARINA AMBER,PositionReport,1.2617699999999998,103.84564166666668,0,239.6,,-128,0,Under way using engine,True
2026-04-07 07:20:30.063735063 +0000 UTC,352001246,REGINA ISLAND,PositionReport,1.1561766666666666,103.69610666666668,10.6,296.5,301,0,0,Under way using engine,True
2026-04-07 07:20:30.237555749 +0000 UTC,563021450,,PositionReport,1.221345,103.80781666666667,0.4,211.8,,-128,0,Under way using engine,False
2026-04-07 07:20:30.254290332 +0000 UTC,525601594,TB AMADEUS 1,PositionReport,1.2631633333333334,103.82918666666666,0.1,360,,-128,0,Under way using engine,True
2026-04-07 07:20:30.527312472 +0000 UTC,564375000,,PositionReport,1.279615,103.94380833333334,0,141.1,225,0,0,Under way using engine,False
2026-04-07 07:20:30.638183974 +0000 UTC,525018042,TB SABANG 51,StandardClassBPositionReport,1.2622216666666666,103.82737333333333,0,136.9,,,,,True
