timestamp_utc,mmsi,ship_name,message_type,imo_number,call_sign,vessel_name,ship_type_code,dim_a,dim_b,dim_c,dim_d,length_m,beam_m,draught_m,destination,eta_month,eta_day,eta_hour,eta_minute
2026-04-07 07:23:30.065615239 +0000 UTC,566797000,APL VANCOUVER,ShipStaticData,9597472,9V9915,APL VANCOUVER,74,238,90,13,32,328,45,13.8,AUADL>SGSIN PEBGA,4,6,22,45
2026-04-07 07:23:33.291294194 +0000 UTC,319053100,VICTON,ShipStaticData,9672428,ZGDI5,VICTON,37,26,14,4,4,40,8,2.2,OCEAN MARINA,9,25,17,20
2026-04-07 07:23:33.535863756 +0000 UTC,563250600,MAJESTIC HARMONY,ShipStaticData,1073121,9VCO4,MAJESTIC HARMONY,40,10,29,7,3,39,10,0,HFC-BTC(RETURN),4,4,0,50
2026-04-07 07:23:33.584965772 +0000 UTC,566091000,ZEMIRA,ShipStaticData,9397767,9VAA3,ZEMIRA,80,63,12,11,6,75,17,6,SINGAPORE,4,19,8,0
2026-04-07 07:23:34.598334194 +0000 UTC,219199000,MAERSK EDMONTON,ShipStaticData,9458030,OYHV2,MAERSK EDMONTON,71,142,224,34,14,366,48,12,CNQDG,4,15,11,0
2026-04-07 07:23:36.550161909 +0000 UTC,636020418,STAR JEANNETTE,ShipStaticData,9619804,D5ZD5,STAR JEANNETTE,70,193,36,20,12,229,32,13.3,SGSIN,3,31,1,0
2026-04-07 07:23:37.5311014 +0000 UTC,563026590,PANDUAN,ShipStaticData,9714549,9V2429,PANDUAN,53,15,20,5,5,35,10,2.3,SINGAPORE,12,15,12,0
2026-04-07 07:23:39.126165511 +0000 UTC,566753000,HAI SOON 33,ShipStaticData,9666340,9V9784,HAI SOON 33,80,65,23,8,8,88,16,6,ASPP,4,7,16,30
2026-04-07 07:23:39.455121033 +0000 UTC,538011931,VIKING SYDNEY,ShipStaticData,9368900,V7A3686,VIKING SYDNEY,70,26,153,25,7,179,32,8.4,SG SIN,4,6,20,30
2026-04-07 07:23:39.800285874 +0000 UTC,563032570,SUNLIGHT,StaticDataReport,,,SUNLIGHT,,0,0,0,0,,,,,,,,
2026-04-07 07:23:42.654241327 +0000 UTC,563087340,SZ18473G,StaticDataReport,,,SZ18473G,,0,0,0,0,,,,,,,,
2026-04-07 07:23:42.734371493 +0000 UTC,566496000,MARINE ORACLE,ShipStaticData,9655391,9V9824,MARINE ORACLE,80,73,17,12,4,90,16,5.5,SUDONG,4,5,7,0
2026-04-07 07:23:43.105980445 +0000 UTC,636022972,AFRAMAX RIO,ShipStaticData,9273844,5LLH6,AFRAMAX RIO,80,209,38,27,15,247,42,8.3,SINGAPORE,4,6,20,0
2026-04-07 07:23:43.317968042 +0000 UTC,533057100,ORKIM DISCOVERY,ShipStaticData,9564396,9MLL9,ORKIM DISCOVERY,80,100,20,12,8,120,20,5.2,SPORE WBGA,4,6,6,0
2026-04-07 07:23:44.238064389 +0000 UTC,525024416,,StaticDataReport,,YDB4204,,52,4,22,4,4,26,8,,,,,,
2026-04-07 07:23:46.077653322 +0000 UTC,533110274,,StaticDataReport,,,,37,11,4,3,3,15,6,,,,,,
2026-04-07 07:23:48.614693862 +0000 UTC,566386000,SEA BRILLIANCE,ShipStaticData,9438327,9V9176,SEA BRILLIANCE,80,75,25,14,4,100,18,6.5,PASIR PANJANG # 27,4,6,3,0
2026-04-07 07:23:49.145011107 +0000 UTC,636026265,ECUADOR PROSPERITY,ShipStaticData,9315147,A8QA4,ECUADOR PROSPERITY,80,280,53,26,34,333,60,11,AEPA,4,6,15,0
2026-04-07 07:23:50.492430008 +0000 UTC,371884000,ISUZU,ShipStaticData,9624902,3FSN6,ISUZU,70,128,17,17,8,145,25,8.4,SG SIN,3,31,9,0
2026-04-07 07:23:50.99829275 +0000 UTC,566133000,RESILIENT NN23,ShipStaticData,9727675,9V3111,RESILIENT NN23,95,10,22,7,6,32,13,4.2,S'PORE,0,0,24,60
2026-04-07 07:23:51.81387891 +0000 UTC,413613130,DINGHENG 33,ShipStaticData,1097103,BQHZ5,DINGHENG 33,80,80,15,5,10,95,15,4.6,SGP,4,7,10,30
2026-04-07 07:23:53.000789468 +0000 UTC,565523000,HANTEK 3,ShipStaticData,9536686,9V8045,HANTEK 3,80,70,21,9,10,91,19,5,SINGAPURA,8,29,11,30
2026-04-07 07:23:53.786609498 +0000 UTC,525008054,MT PANDAN,ShipStaticData,9189548,PMRQ,MT PANDAN,80,56,10,10,4,66,14,3.3,KUPANG,7,4,8,0
2026-04-07 07:23:55.531589273 +0000 UTC,311001237,ERREA WITTU,ShipStaticData,9989479,C6GG2,ERREA WITTU,99,318,21,9,55,339,64,0,,0,0,0,0
2026-04-07 07:23:56.906080694 +0000 UTC,525301422,ELVIRA,ShipStaticData,9168453,YDLH2,ELVIRA,80,58,14,3,8,72,11,4.6,ID KUPANG,4,6,10,0
2026-04-07 07:23:57.463700569 +0000 UTC,563040382,SC1494C,StaticDataReport,,,SC1494C,,0,0,0,0,,,,,,,,
2026-04-07 07:23:57.723971149 +0000 UTC,565102000,AYER CHERDAS,ShipStaticData,9698745,9V2801,AYER CHERDAS,86,30,10,5,5,40,10,4,SINGAPORE,5,30,8,0
2026-04-07 07:23:58.054088733 +0000 UTC,525001108,KM.SABUK_NUSANTARA43,ShipStaticData,0,JZWR,KM.SABUK_NUSANTARA43,99,60,10,7,7,70,14,0,KUPANG^,4,7,6,30
2026-04-07 07:23:59.800754702 +0000 UTC,525008101,TB BALONGAN 1,ShipStaticData,9149536,YFIX,TB BALONGAN 1,52,10,22,2,7,32,9,3.5,CAPLONG,4,3,0,0
2026-04-07 07:24:00.349167932 +0000 UTC,636093305,NORWALK,ShipStaticData,9290464,5LRD2,NORWALK,71,230,70,22,20,300,42,11,SGSIN PEBGA,4,7,2,15
2026-04-07 07:24:01.254265812 +0000 UTC,636016653,M T VAYU,ShipStaticData,9531727,D5HD6,M T VAYU,89,0,0,0,0,,,4.3,SG-PEBGB,11,19,6,48
2026-04-07 07:24:01.434423734 +0000 UTC,563204400,DILIGENCE,ShipStaticData,9955820,9V8313,DILIGENCE,80,72,18,12,4,90,16,5.8,ARP,4,7,7,30
2026-04-07 07:24:02.02172554 +0000 UTC,457676000,XIN LI 6,StaticDataReport,,,XIN LI 6,,0,0,0,0,,,,,,,,
2026-04-07 07:24:05.775211885 +0000 UTC,215141000,CMA CGM CORAL,ShipStaticData,9350393,9HA4979,CMA CGM CORAL,73,216,66,8,24,282,32,13.3,CNNSA,4,12,8,0
2026-04-07 07:24:06.842360409 +0000 UTC,636093121,DALLAS EXPRESS,ShipStaticData,9193288,5LGX8,DALLAS EXPRESS,71,222,72,16,16,294,32,11,SGSIN PWBGA,6,4,9,30
2026-04-07 07:24:07.141707541 +0000 UTC,525500841,,StaticDataReport,,YB6249,,70,33,7,5,2,40,7,,,,,,
2026-04-07 07:24:07.317715465 +0000 UTC,538004619,CRYSTAL ACE,ShipStaticData,9539224,V7YB2,CRYSTAL ACE,70,21,179,25,7,200,32,8.9,SG SIN PEBGA,4,6,19,20
2026-04-07 07:24:08.900519173 +0000 UTC,563251100,EM NIKITA,ShipStaticData,1027134,9VBA7,EM NIKITA,80,105,10,3,16,115,19,7.2,AEPB-SG,4,7,6,0
2026-04-07 07:24:09.557469584 +0000 UTC,563027990,STAR 2,ShipStaticData,9692533,9V2693,STAR 2,80,37,8,5,6,45,11,2.4,AEPB,6,22,19,50
2026-04-07 07:24:11.065414076 +0000 UTC,305496000,SLOMAN THETIS,ShipStaticData,9306653,V2HJ9,SLOMAN THETIS,80,135,36,10,17,171,27,7,MYTPP,4,7,8,30
2026-04-07 07:24:12.068361821 +0000 UTC,563180600,MARINE DYNAMO,ShipStaticData,9956719,9V7518,MARINE DYNAMO,80,76,27,15,4,103,19,7.4,AEBB,4,7,9,30
2026-04-07 07:24:13.680690364 +0000 UTC,563073090,,StaticDataReport,,9V6941,,53,17,3,3,3,20,6,,,,,,
2026-04-07 07:24:17.332751267 +0000 UTC,563254100,KOTA OASIS,ShipStaticData,9977866,9V9542,KOTA OASIS,70,80,180,28,18,260,46,10.2,SGSIN PEBGA,4,6,8,0
2026-04-07 07:24:17.910126057 +0000 UTC,563070780,PENGUIN CEPAT,StaticDataReport,,,PENGUIN CEPAT,,0,0,0,0,,,,,,,,
2026-04-07 07:24:19.402151133 +0000 UTC,352006601,LONNIE,ShipStaticData,9469924,3E7953,LONNIE,70,251,41,25,20,292,45,8.5,SI SGP,4,2,1,0
2026-04-07 07:24:19.667964071 +0000 UTC,372805000,FLORIDA HIGHWAY,ShipStaticData,9442861,3EPT6,FLORIDA HIGHWAY,70,29,170,24,8,199,32,9.5,JP UKB>SG SIN,4,5,8,0
2026-04-07 07:24:21.26754241 +0000 UTC,211151710,WILHELMSHAVEN EXPRES,ShipStaticData,9943918,DDQP2,WILHELMSHAVEN EXPRES,71,115,285,32,29,400,61,11.8,YANGSHAN,4,14,22,0
2026-04-07 07:24:22.262445244 +0000 UTC,563071960,,StaticDataReport,,9V6785,,60,6,10,2,3,16,5,,,,,,
2026-04-07 07:24:22.660096895 +0000 UTC,563085490,NORTHERN ALBATROSS,StaticDataReport,,,NORTHERN ALBATROSS,,0,0,0,0,,,,,,,,
2026-04-07 07:24:23.051954185 +0000 UTC,538012374,NAUTICAL SINGAPORE,ShipStaticData,9708423,V7B2763,NAUTICAL SINGAPORE,90,24,61,14,9,85,23,5.4,SINGAPORE,3,11,15,30
2026-04-07 07:24:23.737576024 +0000 UTC,477685900,ANGEL NO.1,ShipStaticData,9470662,VRGG5,ANGEL NO.1,80,100,18,10,8,118,18,5.9,SGP PEBGC,4,5,18,15
2026-04-07 07:24:26.09414299 +0000 UTC,636017005,ARABELLA,ShipStaticData,9300594,D5IV8,ARABELLA,70,252,38,28,17,290,45,9.2,SINGAPORE,3,29,2,15
2026-04-07 07:24:26.135037519 +0000 UTC,312653000,BATAMINDO LEO,ShipStaticData,107727000,V3RV7,BATAMINDO LEO,70,69,30,8,8,99,16,3,SGSIN PEBGA,4,7,7,0
2026-04-07 07:24:27.834549763 +0000 UTC,563004120,MARINA PRINCESS 3,StaticDataReport,,,MARINA PRINCESS 3,,0,0,0,0,,,,,,,,
2026-04-07 07:24:28.548658421 +0000 UTC,477100700,SC SCORPIO,ShipStaticData,9801079,VRQX7,SC SCORPIO,82,150,33,11,21,183,32,11.5,SINGAPORE===PGBG,4,6,23,30
2026-04-07 07:24:29.449665872 +0000 UTC,232026709,VS REMLIN,ShipStaticData,9252307,MGYO8,VS REMLIN,81,135,36,13,14,171,27,8,SG PEBGC,4,2,9,0
2026-04-07 07:24:30.491701419 +0000 UTC,566824000,FRONTEK,ShipStaticData,9537214,9V9856,FRONTEK,80,52,11,1,12,63,13,4.5,ARP,12,2,7,5
2026-04-07 07:24:31.353775954 +0000 UTC,525022028,PRAMESWARI 02,ShipStaticData,9633381,POFH,PRAMESWARI 02,52,3,39,4,8,42,12,3.2,,0,0,24,60
2026-04-07 07:24:34.23241625 +0000 UTC,563205800,STOLT YURI,ShipStaticData,9750218,9V8777,STOLT YURI,80,106,21,20,0,127,,7.4,SG SIN,4,3,1,0
2026-04-07 07:24:35.660129142 +0000 UTC,416252000,ASIA CEMENT NO.6,ShipStaticData,9112832,BLEZ,ASIA CEMENT NO.6,70,105,20,7,13,125,20,8.7,SIN PEBGA,3,26,1,0
2026-04-07 07:24:36.998594353 +0000 UTC,566639000,TRINITY,ShipStaticData,9628805,9V9461,TRINITY,80,55,23,1,12,78,13,4.8,SENOKO-JETTY,3,1,16,0
2026-04-07 07:24:37.880271937 +0000 UTC,566019000,SINCERITY,ShipStaticData,9593270,9V9153,SINCERITY,80,85,14,5,14,99,19,7.2,AEPB/C,3,6,23,54
2026-04-07 07:24:38.104858516 +0000 UTC,525101104,KENDHAGA NUSANTARA11,ShipStaticData,9863601,YCJC2,KENDHAGA NUSANTARA11,70,60,14,9,9,74,18,3.4,KUPANG,3,22,6,30
2026-04-07 07:24:39.294464444 +0000 UTC,405000444,AKIJ HARMONY,ShipStaticData,9636462,S2CY9,AKIJ HARMONY,70,171,29,15,21,200,36,6.5,SINGAPORE,4,5,7,2
2026-04-07 07:24:42.201404803 +0000 UTC,565743000,LOTUS,ShipStaticData,9449546,9VCL3,LOTUS,81,89,25,9,9,114,18,5.8,SG PEBGC,3,6,11,45
2026-04-07 07:24:43.027659315 +0000 UTC,414877000,ZHONG GU CHENG DU,ShipStaticData,9933846,BPJK4,ZHONG GU CHENG DU,74,196,32,11,29,228,40,12.4,MY PKG,4,8,0,0
2026-04-07 07:24:44.254713384 +0000 UTC,565996000,RADIANCE,ShipStaticData,9471434,9VJZ9,RADIANCE,80,84,16,8,10,100,18,4.6,P 35,2,0,0,0
2026-04-07 07:24:44.572707101 +0000 UTC,563026590,PANDUAN,ShipStaticData,9714549,9V2429,PANDUAN,53,15,20,5,5,35,10,2.3,SINGAPORE,12,15,12,0
2026-04-07 07:24:45.371839923 +0000 UTC,563021100,KAI EI MARU 15,ShipStaticData,9812353,9V5257,KAI EI MARU 15,80,86,20,11,6,106,17,6.8,P17,4,7,16,0
2026-04-07 07:24:45.770975313 +0000 UTC,525013027,TANTO ALAM,ShipStaticData,9085699,JZEA,TANTO ALAM,70,81,25,0,0,106,,6.5,IDKOE,4,7,5,0
2026-04-07 07:24:47.573593156 +0000 UTC,314001139,ORYX,ShipStaticData,9250737,8PZY2,ORYX,80,224,45,23,23,269,46,9,EG SUZ,4,23,20,0
2026-04-07 07:24:48.724730674 +0000 UTC,563087340,,StaticDataReport,,1301,,0,0,0,0,0,,,,,,,,
2026-04-07 07:24:49.833525045 +0000 UTC,533131134,MOANA O AROHA,StaticDataReport,,,MOANA O AROHA,,0,0,0,0,,,,,,,,
2026-04-07 07:24:52.067496639 +0000 UTC,565263000,HORIZON 9,ShipStaticData,9732113,9V2413,HORIZON 9,40,18,20,4,5,38,9,1.5,SINGAPORE HFC,4,13,5,10
2026-04-07 07:24:52.892596399 +0000 UTC,563029230,SYNERGY,ShipStaticData,9703954,9VFL5,SYNERGY,80,38,10,8,2,48,10,2.8,ASPP,12,8,12,0
2026-04-07 07:24:54.600967898 +0000 UTC,563197000,BLISS,ShipStaticData,9501629,9V7510,BLISS,80,85,15,6,9,100,15,4.8,AWPA,4,5,15,30
2026-04-07 07:24:56.557756546 +0000 UTC,563078870,ILLUMINATOR,ShipStaticData,0,9V8560,ILLUMINATOR,50,3,11,2,2,14,4,1,KUKUP,4,7,11,0
2026-04-07 07:24:59.868491414 +0000 UTC,525100417,KMP LAKAAN,ShipStaticData,9828845,YBS12,KMP LAKAAN,60,56,14,8,8,70,16,2.5,KLBHI,8,4,3,0
2026-04-07 07:25:00.61272568 +0000 UTC,414732000,GUI CHI,ShipStaticData,9611656,BPGF,GUI CHI,80,151,33,22,10,184,32,7.5,SG PEBGC,4,7,2,15
2026-04-07 07:25:00.853256591 +0000 UTC,525501739,RADHIKA PANGESTU,ShipStaticData,8541270,YDBF3,RADHIKA PANGESTU,70,88,18,8,8,106,16,3,LAMONGAN,2,26,1,0
2026-04-07 07:25:03.985348209 +0000 UTC,538009287,BALTIMORE STAR,ShipStaticData,9440796,V7A4547,BALTIMORE STAR,70,194,68,23,9,262,32,10.1,SGSIN PEBGA,4,6,14,30
2026-04-07 07:25:04.399840133 +0000 UTC,636015619,STOLT ENDURANCE,ShipStaticData,9284697,D5BW5,STOLT ENDURANCE,85,145,29,10,18,174,28,7.3,CNHUA,4,7,22,30
2026-04-07 07:25:05.090584869 +0000 UTC,563451000,ENTHRAL,ShipStaticData,9671888,9V5754,ENTHRAL,80,51,9,8,3,60,11,4.1,AEW,4,7,14,30
2026-04-07 07:25:05.222125723 +0000 UTC,563040431,SC4363C,StaticDataReport,,,SC4363C,,0,0,0,0,,,,,,,,
2026-04-07 07:25:06.050687881 +0000 UTC,525101067,KENDHAGA NUSANTARA 7,ShipStaticData,9828273,YCBN2,KENDHAGA NUSANTARA 7,0,69,5,7,10,74,17,3.4,KUPANG,3,18,21,0
2026-04-07 07:25:06.187032051 +0000 UTC,563011250,SSE ERICA,StaticDataReport,,,SSE ERICA,,0,0,0,0,,,,,,,,
2026-04-07 07:25:06.213521158 +0000 UTC,525023187,TERSUS BUMT,ShipStaticData,9043029,POKP,TERSUS BUMT,90,286,41,35,23,327,58,21,,0,0,24,60
2026-04-07 07:25:10.332236851 +0000 UTC,563037800,LT BERYL,ShipStaticData,9824875,9V5432,LT BERYL,80,75,24,3,14,99,17,4.5,PEBG - C SG,4,4,10,0
2026-04-07 07:25:10.971095046 +0000 UTC,249067000,BOKA GUARD,ShipStaticData,9398539,9HA6094,BOKA GUARD,52,29,45,10,11,74,21,6.1,SSE SG SIN,2,5,2,0
2026-04-07 07:25:15.96419401 +0000 UTC,412351280,ZHONG TUO FEI CUI,ShipStaticData,1099137,BQHS4,ZHONG TUO FEI CUI,82,108,21,8,14,129,22,8.2,SINGAPORE PGBG,4,7,15,30
2026-04-07 07:25:16.03576589 +0000 UTC,370835000,,StaticDataReport,,HO2060,,34,0,0,0,0,,,,,,,,
2026-04-07 07:25:18.709066445 +0000 UTC,232064296,PACIFIC DILIGENCE,ShipStaticData,9631395,MSY07,PACIFIC DILIGENCE,52,26,66,14,8,92,22,7.5,ASPLU,3,24,2,0
2026-04-07 07:25:18.864622694 +0000 UTC,563086610,CSM HYDRA,ShipStaticData,1114884,9VEB7,CSM HYDRA,80,47,13,3,11,60,14,3.8,ASPP,4,7,14,20
2026-04-07 07:25:23.604748464 +0000 UTC,525018042,TB SABANG 51,StaticDataReport,,,TB SABANG 51,,0,0,0,0,,,,,,,,
2026-04-07 07:25:26.424181463 +0000 UTC,525100095,MEGAMAS SWEET,StaticDataReport,,,MEGAMAS SWEET,,0,0,0,0,,,,,,,,
2026-04-07 07:25:26.631358968 +0000 UTC,563074570,VISION 225,ShipStaticData,9903308,9V6996,VISION 225,52,10,14,2,6,24,8,0,,0,0,0,0
2026-04-07 07:25:28.015288597 +0000 UTC,636020436,NATAL,ShipStaticData,9333072,A8NX7,NATAL,79,170,52,21,11,222,32,9.1,MYTPT,4,7,8,0
2026-04-07 07:25:31.611645336 +0000 UTC,563250100,PEARL LAVENDER,ShipStaticData,1015715,9V9951,PEARL LAVENDER,80,82,22,6,13,104,19,5,AEPB,4,6,22,35
2026-04-07 07:25:33.091078292 +0000 UTC,440122000,JBU SAPPHIRE,ShipStaticData,9412725,D7FB,JBU SAPPHIRE,80,114,27,7,17,141,24,5.7,SG SIN EBGC,4,4,22,0
2026-04-07 07:25:33.101415756 +0000 UTC,563024500,MARINE QUEENIE,ShipStaticData,9812664,9V5348,MARINE QUEENIE,80,66,22,3,14,88,17,7.7,CC02,4,7,2,0
2026-04-07 07:25:34.319725781 +0000 UTC,567463000,TASCO AMARIT,ShipStaticData,9615999,HSB4699,TASCO AMARIT,80,87,18,15,5,105,20,4.3,"SG,PEBG C",4,3,2,45
2026-04-07 07:25:36.261602989 +0000 UTC,563074740,ADVISORS ALLIANCE I,StaticDataReport,,,ADVISORS ALLIANCE I,,0,0,0,0,,,,,,,,
2026-04-07 07:25:38.465416309 +0000 UTC,563085320,ETERNITY,ShipStaticData,9672258,9VAQ7,ETERNITY,82,60,25,7,9,85,16,3.4,AEPB,4,6,8,20
2026-04-07 07:25:38.786456364 +0000 UTC,563085890,MT ROIELLA,ShipStaticData,1074022,9V9988,MT ROIELLA,80,75,15,4,12,90,16,0,P-30,4,5,7,15
2026-04-07 07:25:39.051585781 +0000 UTC,311001237,ERREA WITTU,ShipStaticData,9989479,C6GG2,ERREA WITTU,99,318,21,9,55,339,64,0,,0,0,0,0
2026-04-07 07:25:43.347569174 +0000 UTC,563077750,JMS SUNSHINE,ShipStaticData,9897200,9V6808,JMS SUNSHINE,52,13,17,6,6,30,12,0,RAFFLES LIGHTHOUSE,0,0,0,0
2026-04-07 07:25:44.202146824 +0000 UTC,525018215,MT.PETRO OCEAN XXVII,ShipStaticData,9054183,JZQY,MT.PETRO OCEAN XXVII,80,50,15,5,5,65,10,4,PACIRAN,4,2,7,0
2026-04-07 07:25:44.198467929 +0000 UTC,563019670,CLEANSEAS FERRY 2,ShipStaticData,0,9V9585,CLEANSEAS FERRY 2,60,8,7,3,2,15,5,0.9,,0,0,24,60
2026-04-07 07:25:44.344752019 +0000 UTC,563100400,REGENT  LIBRA,ShipStaticData,9894404,9V6120,REGENT  LIBRA,70,80,20,6,6,100,12,0,WWA,3,28,6,35
2026-04-07 07:25:44.637201045 +0000 UTC,563026590,PANDUAN,ShipStaticData,9714549,9V2429,PANDUAN,53,15,20,5,5,35,10,2.3,SINGAPORE,12,15,12,0
2026-04-07 07:25:45.533627646 +0000 UTC,563026400,NOVA BREEZE,ShipStaticData,9543081,9V5446,NOVA BREEZE,89,150,30,6,22,180,28,10.4,SGSIN,6,4,10,0
2026-04-07 07:25:45.931076433 +0000 UTC,563009180,NOBLE ACE TG41,ShipStaticData,9386067,9V7023,NOBLE ACE TG41,90,0,0,0,0,,,4.2,VARIABLE,4,28,20,30
2026-04-07 07:25:46.289074459 +0000 UTC,563076970,,StaticDataReport,,,,60,0,0,0,0,,,,,,,,
2026-04-07 07:25:48.637094008 +0000 UTC,525601836,TARAKASAMUDRA128,ShipStaticData,116678,PMGF,TARAKASAMUDRA128,80,79,7,6,7,86,13,4.9,LAMONGAN,4,1,1,30
2026-04-07 07:25:48.758107588 +0000 UTC,563111300,MAERSK XIAMEN,ShipStaticData,9858723,9V6017,MAERSK XIAMEN,71,167,19,23,13,186,36,9.5,HKHKG,4,11,11,0
2026-04-07 07:25:50.089276513 +0000 UTC,563246900,ZOEY,ShipStaticData,1059395,9V9828,ZOEY,80,45,30,6,6,75,12,4.4,AEW,4,7,16,30
2026-04-07 07:25:51.292924993 +0000 UTC,357926000,MSC BERYL,ShipStaticData,9467392,3EXV8,MSC BERYL,71,146,220,32,16,366,48,10.7,CNSHA,4,12,20,0
2026-04-07 07:25:52.903246425 +0000 UTC,538007483,HYUNDAI UNITY,ShipStaticData,9330719,V7PX6,HYUNDAI UNITY,70,218,76,25,7,294,32,12,"JAKARTA,INDONESIA",4,9,2,0
2026-04-07 07:25:53.712642665 +0000 UTC,232057588,NINA CHARLOTTE,StaticDataReport,,,NINA CHARLOTTE,,0,0,0,0,,,,,,,,
2026-04-07 07:25:53.959058231 +0000 UTC,538011085,GEMMA,ShipStaticData,9801718,V7A6559,GEMMA,70,175,25,19,13,200,32,13.6,SG SIN(PWBGB),4,4,1,0
2026-04-07 07:25:54.65414953 +0000 UTC,636018934,DELTA APOLLONIA,ShipStaticData,9516935,D5SC3,DELTA APOLLONIA,80,277,56,28,32,333,60,11.5,SINGAPORE PEBGC,4,7,6,0
2026-04-07 07:25:56.100572056 +0000 UTC,563084430,WALL E,StaticDataReport,,,WALL E,,0,0,0,0,,,,,,,,
2026-04-07 07:25:56.93793958 +0000 UTC,563087340,,StaticDataReport,,1301,,0,0,0,0,0,,,,,,,,
2026-04-07 07:25:59.464655678 +0000 UTC,352003145,PVT AVIRA,ShipStaticData,9414280,3E6025,PVT AVIRA,89,150,30,22,11,180,33,7.5,SGP,4,5,0,0
2026-04-07 07:26:00.304555265 +0000 UTC,305485000,SLOMAN THEMIS,ShipStaticData,9306677,V2HJ8,SLOMAN THEMIS,80,136,36,18,10,172,28,10,PWBGA,4,4,23,0
2026-04-07 07:26:00.757978424 +0000 UTC,533048500,ORKIM LEADER,ShipStaticData,9546837,9MIS9,ORKIM LEADER,80,90,16,8,11,106,19,4.8,SG-PWBGA,4,3,22,0
2026-04-07 07:26:01.833587879 +0000 UTC,563038490,SEA QUEST SB7888B,StaticDataReport,,,SEA QUEST SB7888B,,0,0,0,0,,,,,,,,
2026-04-07 07:26:02.619483174 +0000 UTC,563037570,NAUTICAL ISLAND,StaticDataReport,,,NAUTICAL ISLAND,,0,0,0,0,,,,,,,,
2026-04-07 07:26:03.326403787 +0000 UTC,563272100,PEARLLAUREL,ShipStaticData,1052529,9VCC5,PEARLLAUREL,90,82,22,6,13,104,19,0,AEPB,11,13,4,0
2026-04-07 07:26:03.755607563 +0000 UTC,311000460,SELETAR SPIRIT,ShipStaticData,9484077,C6CF8,SELETAR SPIRIT,80,201,42,7,35,243,42,12.1,SG JPUT,4,6,15,0
2026-04-07 07:26:03.966284818 +0000 UTC,241640000,DESERT DIGNITY,ShipStaticData,9791901,SVDC8,DESERT DIGNITY,70,171,28,10,22,199,32,13.6,SG SIN,4,7,6,0
2026-04-07 07:26:05.935557875 +0000 UTC,636016705,YM EXPRESS,ShipStaticData,9496628,D5HJ4,YM EXPRESS,70,196,63,26,11,259,37,9.8,MYPKG>PWBGA,4,7,6,0
2026-04-07 07:26:07.593845741 +0000 UTC,457001254,EH GAJAH,StaticDataReport,,,EH GAJAH,,0,0,0,0,,,,,,,,
2026-04-07 07:26:08.547091336 +0000 UTC,563323700,MAJESTIC SERENITY,ShipStaticData,1119418,9VMP8,MAJESTIC SERENITY,40,10,29,2,8,39,10,2,HFC,4,7,10,25
2026-04-07 07:26:08.945410207 +0000 UTC,538010335,PETITE SOEUR,ShipStaticData,9448712,V7A5905,PETITE SOEUR,80,150,33,25,7,183,32,7.5,SINGAPORE,4,3,8,0
2026-04-07 07:26:11.633307348 +0000 UTC,563039300,NEW HORIZON,ShipStaticData,9816024,9V5465,NEW HORIZON,2,82,23,10,6,105,16,4.3,SG EPBG C,4,4,8,15
2026-04-07 07:26:12.521303848 +0000 UTC,564029000,CHANA BHUM,ShipStaticData,9112686,9VMM,CHANA BHUM,70,134,13,10,14,147,24,4.7,SGSIN>AEW,3,31,8,30
2026-04-07 07:26:12.859233372 +0000 UTC,457618000,HAI BAO,ShipStaticData,0,JVRP8,HAI BAO,70,48,8,4,4,56,8,3.2,JURONG PORT SG,4,7,10,0
2026-04-07 07:26:13.93422253 +0000 UTC,563138900,EAGLE GARNET,ShipStaticData,9923657,9V7059,EAGLE GARNET,80,90,23,18,1,113,19,5.3,SG SIN ASSPU,4,5,15,0
2026-04-07 07:26:14.851788144 +0000 UTC,351322000,SG FRIENDSHIP,ShipStaticData,9288576,HPOP,SG FRIENDSHIP,89,114,30,14,10,144,24,6,SINGAPORE,4,4,12,0
2026-04-07 07:26:14.947955711 +0000 UTC,457618000,,StaticDataReport,,JVRP8,,70,48,8,4,4,56,8,,,,,,
2026-04-07 07:26:15.187169021 +0000 UTC,538005650,UOG TINOS,ShipStaticData,9458834,V7FR7,UOG TINOS,80,149,34,25,7,183,32,6.3,SG SIN PEBGB,4,5,9,30
2026-04-07 07:26:18.414112376 +0000 UTC,636022920,MSC MARIELLA,ShipStaticData,9934747,5LLB6,MSC MARIELLA,74,115,284,37,24,399,61,15.9,SGSIN_PWBGB,4,7,7,30
2026-04-07 07:26:19.711631424 +0000 UTC,563040345,,StaticDataReport,,,,53,0,0,0,0,,,,,,,,
2026-04-07 07:26:19.891211549 +0000 UTC,563182900,FUELNG VENOSA,ShipStaticData,9937115,9V8682,FUELNG VENOSA,80,130,36,4,20,166,24,6.1,ASSPU,4,6,9,0
2026-04-07 07:26:20.482446964 +0000 UTC,525004108,KMP.SIGINJAI,ShipStaticData,8661159,PODM,KMP.SIGINJAI,60,10,10,10,10,20,20,2.1,KARIMUNJAWA,3,14,6,42
2026-04-07 07:26:21.456669586 +0000 UTC,667002380,,StaticDataReport,,PLS2083,,33,96,50,11,11,146,22,,,,,,
2026-04-07 07:26:22.071461078 +0000 UTC,563184200,RUBICON NN22,ShipStaticData,9678446,9V8509,RUBICON NN22,52,16,16,6,6,32,12,5.4,SINGAPORE/WQA,6,28,7,25
